Name,"Keyword Preview",Location,"Modified Time","Change Time","Access Time","Created Time",Size,"Flags(Dir)","Flags(Meta)",Known,"MD5 Hash","SHA-256 Hash","MIME Type",Extension
vbc7ui.cht.dll,"UTF8 W[CQ
0(.NET Framework «SDK« 
vMOn
 (mscorlib.dll).
_","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/vbc7ui.cht.dll","2008-04-13 20:11:45 MSD","2008-10-21 04:59:48 MSD","2008-10-21 04:59:48 MSD","2008-04-13 20:11:45 MSD",126976,Allocated,Allocated,unknown,"811b4556f8f37cb5be5f04bd0cb49350","43d15c2a711581a68d313b8bec3f4a0770b37e486561e1a44b7bad744fc52a76",application/x-msdownload,dll
vbc7ui.dll,"8Location of .NET Framework «SDK« directory (mscorlib.dll)","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/vbc7ui.dll","2008-04-13 20:11:45 MSD","2008-10-21 05:00:09 MSD","2008-10-21 05:00:09 MSD","2008-04-13 20:11:45 MSD",126976,Allocated,Allocated,unknown,"aceb850bcccd007510625ef2be7cff32","a47e2b0f11c90d6e062183942e651c8a5dfd2d50e62e7e0b45ca76c74ef7ad95",application/x-msdownload,dll
vbc7ui.es.dll,"directorio de .NET Framework «SDK« (mscorlib.dll).
5La instrucci","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/vbc7ui.es.dll","2008-04-13 20:11:45 MSD","2008-10-21 05:00:32 MSD","2008-10-21 05:00:31 MSD","2008-04-13 20:11:45 MSD",147456,Allocated,Allocated,unknown,"18164e5dc7ac13843ac87fc3df1e349c","87bc21a77e08be519b283c92b15ad4303a196ee6ad00e01a644192899a61822f",application/x-msdownload,dll
vbc7ui.fr.dll,"veloppement .NET Framework «SDK« (mscorlib.dll).
.Instruction","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/vbc7ui.fr.dll","2008-04-13 20:11:45 MSD","2008-10-21 05:00:31 MSD","2008-10-21 05:00:31 MSD","2008-04-13 20:11:45 MSD",151552,Allocated,Allocated,unknown,"e35478216b2b5769e97b2cf514d772b4","92a359b074fa55c79460d067cfbd39c0358e35d50089e5825c408e22e1fc9713",application/x-msdownload,dll
vbc7ui.ger.dll,"Verzeichnisses .NET Framework «SDK« (mscorlib.dll).
.Die Anweisung","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/vbc7ui.ger.dll","2008-04-13 20:11:45 MSD","2008-10-21 05:00:29 MSD","2008-10-21 05:00:29 MSD","2008-04-13 20:11:45 MSD",151552,Allocated,Allocated,unknown,"e5be2526630783269fc83c3fa87c379f","b6a1d5926519aeba53fbd676b2f003de776fd152eb8d3d8aa0fc38fa03b025f0",application/x-msdownload,dll
A0002454.dll,"n\command
CERFile
.cer
«sDk«{
mFriendlyTypeName
CLSID\","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP5/A0002454.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:50:45 MSD","2008-10-21 01:38:06 MSD","2004-08-04 16:00:00 MSD",53760,Allocated,Allocated,unknown,"a6419ee5ffc57b40d52bfaf995d4faa3","f98ccbda27e43ef2a43a194fd2b403c2a41553ec863e8b47b4722fcb2f53fa27",application/x-msdownload,dll
vbc7ui.it.dll,"directory .NET Framework «SDK« (mscorlib.dll).
-Istruzione","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/vbc7ui.it.dll","2008-04-13 20:11:45 MSD","2008-10-21 04:59:40 MSD","2008-10-21 04:59:40 MSD","2008-04-13 20:11:45 MSD",147456,Allocated,Allocated,unknown,"8d5e313216afe82285897b1357a86d3c","06c4d0dd2dba51127f7bee317a495edff7a2201442a4964b36dbbcf6d3018485",application/x-msdownload,dll
vbc7ui.ja.dll,"0g0Y0
0/.NET Framework «SDK« 
0 (mscorlib.dll) n04X@bg0Y0","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/vbc7ui.ja.dll","2008-04-13 20:11:45 MSD","2008-10-21 05:00:24 MSD","2008-10-21 05:00:24 MSD","2008-04-13 20:11:45 MSD",126976,Allocated,Allocated,unknown,"fa1fe73d03b3861c05cb26cabdbe4f96","7ed4549172057ab9b854ec42b3557325c90df8c09c69d30363c911f1a6556393",application/x-msdownload,dll
vbc7ui.kor.dll,"UTF8 8
.(.NET Framework «SDK« 
(mscorlib.dll)
'|1' 
'Next'","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/vbc7ui.kor.dll","2008-04-13 20:11:45 MSD","2008-10-21 04:59:42 MSD","2008-10-21 04:59:42 MSD","2008-04-13 20:11:45 MSD",126976,Allocated,Allocated,unknown,"41564db40cdb1f3abb649378271ce0f6","9ac37e94aa77b9b12bfc1dd5e881ac1714c5e6d36fcfca1938d972ea46fae3b9",application/x-msdownload,dll
sprc0401.dll,"A
  Microsoft Platform «SDK«.
: Administrators.
 kernel","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/sprc0401.dll","2008-04-13 22:39:02 MSD","2008-10-21 04:59:55 MSD","2008-10-21 04:59:55 MSD","2008-04-13 22:39:02 MSD",656896,Allocated,Allocated,unknown,"1ce9bc4699e501c22b4fab79d7f0de01","fc6f2271a202cfdfd4e2fea4d5d7bad0ca5993569df5c810026e04ed568a08e7",application/x-msdownload,dll
sprc0404.dll,"Identify
 Microsoft Platform «SDK« 
0SeImpersonatePrivilege","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/sprc0404.dll","2008-04-13 22:39:13 MSD","2008-10-21 05:00:29 MSD","2008-10-21 05:00:29 MSD","2008-04-13 22:39:13 MSD",327680,Allocated,Allocated,unknown,"641fb773ad1370f158a5ae16cc655270","19560d55e870db4eb797ff16e8706611452214f1b4b535a690b8d0f1c5078eda",application/x-msdownload,dll
A0002462.dll,"ic\«sdk«\inc\atl30\atlcom.h
D:\QXP_SLP\public\«sdk«\in","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP5/A0002462.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:50:48 MSD","2008-10-21 04:37:48 MSD","2008-10-21 01:34:53 MSD",1251840,Allocated,Allocated,unknown,"652603d2a664d9bfc1d5eb0a9faea016","3fca278221bc9ee3f79c1ad50be056a315ca8eac495464ff6a8084771470237d",application/x-msdownload,dll
vbc.exe,"8Location of .NET Framework «SDK« directory (mscorlib.dll)","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/vbc.exe","2007-06-27 16:59:58 MSD","2008-10-21 03:43:21 MSD","2008-10-21 04:59:32 MSD","2007-06-27 16:59:58 MSD",716800,Allocated,Allocated,unknown,"7ee7523b8e3231b24228df1af98e6ff1","345234ca86a928dd2bc5b4bbb55ee32364494ea7e448946d76c919706817c471",application/x-dosexec,exe
xpsp3res.dll,"the Microsoft Platform «SDK«.
Warning:
If you enable","/img_var1.E01/vol_vol2/WINDOWS/system32/xpsp3res.dll","2008-04-13 21:39:26 MSD","2008-10-21 05:01:08 MSD","2008-10-21 05:33:31 MSD","2008-04-13 21:39:26 MSD",689152,Allocated,Allocated,unknown,"1b3b381e1aab46f7b321a46150d890cb","ede49b3fdee9d34c99c9e98132bf5ef5343c721b6e43d039d91d3c7ed23d7f20",application/x-msdownload,dll
sprc0405.dll,"SeImpersonatePrivilege v sad
 «SDK« pro platformu Microsoft","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/sprc0405.dll","2008-04-13 22:39:02 MSD","2008-10-21 04:59:45 MSD","2008-10-21 04:59:45 MSD","2008-04-13 22:39:02 MSD",601088,Allocated,Allocated,unknown,"35f77b2d61a96ab6b6d5923bc861e924","e537307a3a79ce317eb82e32e38144ec01951a800ed8c25db2465f190dc0c9c2",application/x-msdownload,dll
vbc7ui.chs.dll,"N UTF8 W[&{
0!.NET Fh
g «SDK« 
vMOn
 (mscorlib.dll)
S(W}T","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/vbc7ui.chs.dll","2008-04-13 20:11:44 MSD","2008-10-21 03:43:21 MSD","2008-10-21 05:00:30 MSD","2008-04-13 20:11:44 MSD",126976,Allocated,Allocated,unknown,"0e6b5db9322628a0d2f1cb7a1121da4b","3d88e2bb62ca7b6b9de1de5c1b46932d0f333521f3fd53343398879d0bc15679",application/x-msdownload,dll
A0002464.dll,"partition for the admin «SDK«. The admin «SDK« will use the base","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP5/A0002464.dll","2004-08-04 16:00:00 MSD","2008-10-21 04:50:48 MSD","2008-10-21 04:48:58 MSD","2004-08-04 16:00:00 MSD",792064,Allocated,Allocated,unknown,"6728270cb7dbb776ed086f5ac4c82310","84dc201d861ac9c550f9fe2c2d75e6465f254851ba5b43120130c3235bd2e717",application/x-msdownload,dll
vbc7ui.cht.dll,"UTF8 W[CQ
0(.NET Framework «SDK« 
vMOn
 (mscorlib.dll).
_","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/vbc7ui.cht.dll","2008-04-13 20:11:45 MSD","2008-10-21 03:43:21 MSD","2008-10-21 04:59:48 MSD","2008-04-13 20:11:45 MSD",126976,Allocated,Allocated,unknown,"811b4556f8f37cb5be5f04bd0cb49350","43d15c2a711581a68d313b8bec3f4a0770b37e486561e1a44b7bad744fc52a76",application/x-msdownload,dll
vbc7ui.dll,"8Location of .NET Framework «SDK« directory (mscorlib.dll)","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/vbc7ui.dll","2008-04-13 20:11:45 MSD","2008-10-21 03:43:21 MSD","2008-10-21 05:00:09 MSD","2008-04-13 20:11:45 MSD",126976,Allocated,Allocated,unknown,"aceb850bcccd007510625ef2be7cff32","a47e2b0f11c90d6e062183942e651c8a5dfd2d50e62e7e0b45ca76c74ef7ad95",application/x-msdownload,dll
vbc7ui.es.dll,"directorio de .NET Framework «SDK« (mscorlib.dll).
5La instrucci","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/vbc7ui.es.dll","2008-04-13 20:11:45 MSD","2008-10-21 03:43:21 MSD","2008-10-21 05:00:31 MSD","2008-04-13 20:11:45 MSD",147456,Allocated,Allocated,unknown,"18164e5dc7ac13843ac87fc3df1e349c","87bc21a77e08be519b283c92b15ad4303a196ee6ad00e01a644192899a61822f",application/x-msdownload,dll
sprc0407.dll,"Sie im Microsoft Platform «SDK« nach ""SeImpersonatePrivilege""","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/sprc0407.dll","2008-04-13 22:39:19 MSD","2008-10-21 04:59:41 MSD","2008-10-21 04:59:41 MSD","2008-04-13 22:39:19 MSD",663552,Allocated,Allocated,unknown,"735e74672fccd123e50a78aef424da8f","07835f7ac410cbe0f1e673bc27a751ab521722abe799f7a6f611048eaa3016d0",application/x-msdownload,dll
vbc7ui.fr.dll,"veloppement .NET Framework «SDK« (mscorlib.dll).
.Instruction","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/vbc7ui.fr.dll","2008-04-13 20:11:45 MSD","2008-10-21 03:43:21 MSD","2008-10-21 05:00:31 MSD","2008-04-13 20:11:45 MSD",151552,Allocated,Allocated,unknown,"e35478216b2b5769e97b2cf514d772b4","92a359b074fa55c79460d067cfbd39c0358e35d50089e5825c408e22e1fc9713",application/x-msdownload,dll
sprc0408.dll,""" 
 Microsoft Platform «SDK«.
 Write Property 
: Adm","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/sprc0408.dll","2008-04-13 22:39:12 MSD","2008-10-21 05:00:17 MSD","2008-10-21 05:00:17 MSD","2008-04-13 22:39:12 MSD",679936,Allocated,Allocated,unknown,"8e6d125cbda0d0960687e22ab15a460d","3bd20210c5d3b7a70df1b3fec6a0ae2ec996739c78668c29a6fe930b49337d3c",application/x-msdownload,dll
vbc7ui.ger.dll,"Verzeichnisses .NET Framework «SDK« (mscorlib.dll).
.Die Anweisung","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/vbc7ui.ger.dll","2008-04-13 20:11:45 MSD","2008-10-21 03:43:21 MSD","2008-10-21 05:00:29 MSD","2008-04-13 20:11:45 MSD",151552,Allocated,Allocated,unknown,"e5be2526630783269fc83c3fa87c379f","b6a1d5926519aeba53fbd676b2f003de776fd152eb8d3d8aa0fc38fa03b025f0",application/x-msdownload,dll
vbc7ui.it.dll,"directory .NET Framework «SDK« (mscorlib.dll).
-Istruzione","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/vbc7ui.it.dll","2008-04-13 20:11:45 MSD","2008-10-21 03:43:21 MSD","2008-10-21 04:59:40 MSD","2008-04-13 20:11:45 MSD",147456,Allocated,Allocated,unknown,"8d5e313216afe82285897b1357a86d3c","06c4d0dd2dba51127f7bee317a495edff7a2201442a4964b36dbbcf6d3018485",application/x-msdownload,dll
A0003449.dll,"the Windows 
 Installer «SDK« for additional documentation","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP5/A0003449.dll","2004-08-04 16:00:00 MSD","2008-10-21 05:32:29 MSD","2008-10-21 04:43:01 MSD","2004-08-04 16:00:00 MSD",2804224,Allocated,Allocated,unknown,"b3f880c585885993ed17b8731d80e6be","9452060da68856d335014cbb0254f477c3d24278edc6d9953805c15a9a8c71bb",application/x-msdownload,dll
apph_sp.sdb,"Bluetooth Connection Wizard 
«Sdk« Windows Hr,g@b/e
 http://go","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/apph_sp.sdb","2008-04-14 04:15:27 MSD","2008-10-21 03:43:09 MSD","2008-10-21 05:01:38 MSD","2008-04-14 04:15:27 MSD",785972,Allocated,Allocated,unknown,"9eac3552608f1aaf144a5009f7b9b237","a4d3051f0207f65375ea02d818be0f115f2f977328db641073d07fc445a1e76a",application/octet-stream,sdb
vbc7ui.kor.dll,"UTF8 8
.(.NET Framework «SDK« 
(mscorlib.dll)
'|1' 
'Next'","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/vbc7ui.kor.dll","2008-04-13 20:11:45 MSD","2008-10-21 03:43:21 MSD","2008-10-21 04:59:42 MSD","2008-04-13 20:11:45 MSD",126976,Allocated,Allocated,unknown,"41564db40cdb1f3abb649378271ce0f6","9ac37e94aa77b9b12bfc1dd5e881ac1714c5e6d36fcfca1938d972ea46fae3b9",application/x-msdownload,dll
ARIALUNI.TTF,"9///10
#!""&55#
'$7!5!67
{K\j
«sdK«\
2:>B
1&&%2
+8+6
29>B
8;","/img_var1.E01/vol_vol2/WINDOWS/Fonts/ARIALUNI.TTF","2002-11-19 04:44:04 MSK","2008-10-28 19:47:26 MSK","2008-10-30 10:50:06 MSK","2002-11-19 04:44:04 MSK",23275812,Allocated,Allocated,unknown,"91f4475d007aa64dd9a0e79927f3d095","fe50313c37c2eca0bbf8cc3565b5ef32314753889afbe44cb275d65c3b58f0df",application/x-font-ttf,ttf
sprc040d.dll,"- Microsoft Platform «SDK«.
: Administrators.
- St","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/sprc040d.dll","2008-04-13 22:39:28 MSD","2008-10-21 04:59:46 MSD","2008-10-21 04:59:46 MSD","2008-04-13 22:39:28 MSD",620544,Allocated,Allocated,unknown,"880708632035fb36be8e73df0a583987","d222448009cac78ba4ccea71a146cf77d621236570c1e8fa31beef44cac364c2",application/x-msdownload,dll
sprc040e.dll,"sre a Microsoft Platform «SDK« fejlesztQ
eszk
zben.
Vigy","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/sprc040e.dll","2008-04-13 22:39:28 MSD","2008-10-21 05:00:26 MSD","2008-10-21 05:00:26 MSD","2008-04-13 22:39:28 MSD",645120,Allocated,Allocated,unknown,"7cfe26a4f0c8e196940a6b374075ad4c","4bbf4d21b8451cda4f350da0a9c9d8712eab1f8b7350c85ddb04a2368e602014",application/x-msdownload,dll
rdesktop.chm,"the Microsoft Platform «SDK«.






Use Remote Desktop","/img_var1.E01/vol_vol2/WINDOWS/$NtServicePackUninstall$/rdesktop.chm","2004-08-04 16:00:00 MSD","2008-10-21 04:41:39 MSD","2008-10-21 04:41:39 MSD","2008-10-21 04:41:39 MSD",35052,Allocated,Allocated,unknown,"8f98ca30f16dfcb2892e93c2fda0ae7d","d20173b99ab0be786542ea6bc97274fe9cc9dad0fad497aa15eaddb6a368c855","application/vnd.ms-htmlhelp",chm
rdsktpw.chm,"the Microsoft Platform «SDK«.






Use Remote Desktop","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/rdsktpw.chm","2004-08-04 16:00:00 MSD","2008-10-21 03:43:19 MSD","2008-10-21 05:00:27 MSD","2008-10-21 03:28:23 MSD",35052,Allocated,Allocated,unknown,"8f98ca30f16dfcb2892e93c2fda0ae7d","d20173b99ab0be786542ea6bc97274fe9cc9dad0fad497aa15eaddb6a368c855","application/vnd.ms-htmlhelp",chm
sprc0410.dll,"nel Microsoft Platform «SDK«.
Avviso:
Se si attiva questa","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/sprc0410.dll","2008-04-13 22:39:28 MSD","2008-10-21 04:59:54 MSD","2008-10-21 04:59:54 MSD","2008-04-13 22:39:28 MSD",658432,Allocated,Allocated,unknown,"9aa76e9a18686965da80fec668966c05","3afa6acf2c8c87bed1d79b27d67e4017eba53ba8ad9d488a726d756ade9f62a9",application/x-msdownload,dll
sprc0411.dll,"0}k0d0D0f0o0
0Microsoft 
0 («SDK«) g0 ""SeImpersonatePrivilege""","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/sprc0411.dll","2008-04-13 22:39:49 MSD","2008-10-21 05:00:31 MSD","2008-10-21 05:00:31 MSD","2008-04-13 22:39:49 MSD",412672,Allocated,Allocated,unknown,"c9124ceb18ad0a9a2164cf1033b1a814","04b91843f6ba67f621fb0e061d026cdf289e970522cef85a3e9e78f22f97072e",application/x-msdownload,dll
sam.spd,"$6|>
hg=$.U>A
>T~#?
3?	y
>«sDK«>
?*&`?
@;E	@
*?fl
]?<3","/img_var1.E01/vol_vol2/Program Files/Common Files/SpeechEngines/Microsoft/TTS/1033/sam.spd","2004-08-04 16:00:00 MSD","2008-10-20 18:31:07 MSD","2008-10-21 01:39:58 MSD","2008-10-20 18:30:51 MSD",1685606,Allocated,Allocated,unknown,"2d30a41dc6b1022dce722cade1292fba","f88bf9c012e068e18b6021e39212b5cc8ac1edb55cf5c9c0b973bbb784fa26bf",application/octet-stream,spd
msi.dll,"the Windows 
 Installer «SDK« for additional documentation","/img_var1.E01/vol_vol2/WINDOWS/system32/msi.dll","2008-04-14 04:11:59 MSD","2008-10-21 05:32:29 MSD","2008-10-30 10:35:56 MSK","2004-08-04 16:00:00 MSD",2843136,Allocated,Allocated,unknown,"d3f72d50de53f9f1f55240115af4d42e","f8831b6b33ee2ee49615ae45a81c8434e154331beb1e64c491e64c1348314f3c",application/x-msdownload,dll
sprc0412.dll,"2) t
 Microsoft Platform «SDK«
 ""SeImpersonatePrivilege""|","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/sprc0412.dll","2008-04-13 22:39:49 MSD","2008-10-21 04:59:49 MSD","2008-10-21 04:59:49 MSD","2008-04-13 22:39:49 MSD",392704,Allocated,Allocated,unknown,"37241aef2672ea00839aab9118d9c5ee","d470da80ad4790d216cc5b399a03539ee0b1a20062ee66283d36fe7aa2bc9808",application/x-msdownload,dll
sprc0413.dll,"in de Microsoft Platform «SDK« naar 'SeImpersonatePrivilege'","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/sprc0413.dll","2008-04-13 22:39:47 MSD","2008-10-21 05:00:28 MSD","2008-10-21 05:00:28 MSD","2008-04-13 22:39:47 MSD",645120,Allocated,Allocated,unknown,"9d5d0a4e06f22b5ed288e848506e3a80","5ae8a191379aaabe3754042642c6dd613a78fc56c295ddd4c22c90431f4d2073",application/x-msdownload,dll
sprc0414.dll,"""SeImpersonatePrivilege"" i «SDK« for Microsoft Platform.","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/sprc0414.dll","2008-04-13 22:39:48 MSD","2008-10-21 04:59:44 MSD","2008-10-21 04:59:43 MSD","2008-04-13 22:39:48 MSD",591872,Allocated,Allocated,unknown,"bd5eec4331c3e176e6d945bf00c2ae4e","930ad49d2080118a834d8f3f9863c6e12ec3b3fd5998cd9b440a3c9862d4daea",application/x-msdownload,dll
sprc0415.dll,"pakiecie Microsoft Platform «SDK«.
Ostrze|
enie:
czenie tego","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/sprc0415.dll","2008-04-13 22:39:52 MSD","2008-10-21 05:00:22 MSD","2008-10-21 05:00:21 MSD","2008-04-13 22:39:52 MSD",641024,Allocated,Allocated,unknown,"78c0986cc884b848026fcef842724752","3070a6d3da1d130891ce7b797bf20cea31c6a6abb9552a55614932d562c3c3a1",application/x-msdownload,dll
sprc0401.dll,"A
  Microsoft Platform «SDK«.
: Administrators.
 kernel","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/ip/sprc0401.dll","2008-04-13 22:39:02 MSD","2008-10-21 03:43:14 MSD","2008-10-21 05:01:41 MSD","2008-04-13 22:39:02 MSD",656896,Allocated,Allocated,unknown,"1ce9bc4699e501c22b4fab79d7f0de01","fc6f2271a202cfdfd4e2fea4d5d7bad0ca5993569df5c810026e04ed568a08e7",application/x-msdownload,dll
sprc0416.dll,"""SeImpersonatePrivilege"" no «SDK« da Plataforma Microsoft","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/sprc0416.dll","2008-04-13 22:38:56 MSD","2008-10-21 04:59:40 MSD","2008-10-21 04:59:40 MSD","2008-04-13 22:38:56 MSD",620032,Allocated,Allocated,unknown,"d945e65314cb5113e12e09d1d22b8086","97059e825eeebecd968b7150cb555b61570a9a1bf38fee2671f77efda872f64f",application/x-msdownload,dll
sprc0404.dll,"Identify
 Microsoft Platform «SDK« 
0SeImpersonatePrivilege","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/ip/sprc0404.dll","2008-04-13 22:39:13 MSD","2008-10-21 03:43:14 MSD","2008-10-21 05:01:41 MSD","2008-04-13 22:39:13 MSD",327680,Allocated,Allocated,unknown,"641fb773ad1370f158a5ae16cc655270","19560d55e870db4eb797ff16e8706611452214f1b4b535a690b8d0f1c5078eda",application/x-msdownload,dll
sprc0405.dll,"SeImpersonatePrivilege v sad
 «SDK« pro platformu Microsoft","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/ip/sprc0405.dll","2008-04-13 22:39:02 MSD","2008-10-21 03:43:14 MSD","2008-10-21 05:01:41 MSD","2008-04-13 22:39:02 MSD",601088,Allocated,Allocated,unknown,"35f77b2d61a96ab6b6d5923bc861e924","e537307a3a79ce317eb82e32e38144ec01951a800ed8c25db2465f190dc0c9c2",application/x-msdownload,dll
sprc0419.dll,"2
 Microsoft Platform «SDK«.
 Plug and Play. 
 Star","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/sprc0419.dll","2008-04-13 22:39:56 MSD","2008-10-21 05:00:13 MSD","2008-10-21 05:00:13 MSD","2008-04-13 22:39:56 MSD",627200,Allocated,Allocated,unknown,"a14c3f44b9ef1cc7329de731284f6dac","631c7af83be4f27380b0914b07867238158547f7e9f7b0a7f5dd8402f35046ec",application/x-msdownload,dll
OBJECTS.DATA,"Please refer to the Platform «SDK« documentation for additional","/img_var1.E01/vol_vol2/System Volume Information/_restore{6636DFB4-3563-4401-B767-70A62BFCF4C9}/RP1/snapshot/Repository/FS/OBJECTS.DATA","2008-10-21 01:59:21 MSD","2008-10-21 01:59:21 MSD","2008-10-21 01:59:23 MSD","2008-10-21 01:59:23 MSD",3899392,Allocated,Allocated,unknown,"689de647c5009ad2e0508626391f5fa0","a1ba03d04344209890f392014b7705ddf0252c0d5df9f03ed0d06774ccfbbf88",application/octet-stream,data
sprc041b.dll,"the Microsoft Platform «SDK«.
Warning:
If you enable","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/sprc041b.dll","2008-04-13 22:40:04 MSD","2008-10-21 04:54:12 MSD","2008-10-21 04:54:11 MSD","2008-04-13 22:40:04 MSD",577536,Allocated,Allocated,unknown,"e65cc415f9df0a2bc0845d779c5602a6","d0f9d5a720aab616b14011d04e97183e84a8f4888bf716a863429e87aeb1ed1b",application/x-msdownload,dll
sprc041d.dll,"e i Microsoft Platform «SDK« om du vill ha mer information","/img_var1.E01/vol_vol2/WINDOWS/ServicePackFiles/i386/sprc041d.dll","2008-04-13 22:40:05 MSD","2008-10-21 05:00:25 MSD","2008-10-21 05:00:25 MSD","2008-04-13 22:40:05 MSD",590848,Allocated,Allocated,unknown,"d996777f5c03408cd165fb50f28759cc","1c64f60213b021b2f63282d8506db377f55b010de26dc9e547dd3c137c02b12c",application/x-msdownload,dll
branding.xml,"Software Development Kit («SDK«)""/>
		<VisioSDKNameVersion","/img_var1.E01/vol_vol2/MSOCache/All Users/{90120000-0115-0409-0000-0000000FF1CE}-C/branding.xml","2008-10-28 19:40:05 MSK","2008-10-28 19:40:05 MSK","2008-10-28 19:40:27 MSK","2008-10-28 19:38:27 MSK",509007,Allocated,Allocated,unknown,"d49f44f629b40feb7d619435aea68f81","00c4ca5670a7a3b382ca771ae4c2f3d90fe12bc7dc0580fcaeb99999ea35b77f",text/xml,xml
sprc0407.dll,"Sie im Microsoft Platform «SDK« nach ""SeImpersonatePrivilege""","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/ip/sprc0407.dll","2008-04-13 22:39:19 MSD","2008-10-21 03:43:14 MSD","2008-10-21 05:01:41 MSD","2008-04-13 22:39:19 MSD",663552,Allocated,Allocated,unknown,"735e74672fccd123e50a78aef424da8f","07835f7ac410cbe0f1e673bc27a751ab521722abe799f7a6f611048eaa3016d0",application/x-msdownload,dll
sprc0408.dll,""" 
 Microsoft Platform «SDK«.
 Write Property 
: Adm","/img_var1.E01/vol_vol2/WINDOWS/SoftwareDistribution/Download/cf8ec753e88561d2ddb53e183dc05c3e/ip/sprc0408.dll","2008-04-13 22:39:12 MSD","2008-10-21 03:43:14 MSD","2008-10-21 05:01:41 MSD","2008-04-13 22:39:12 MSD",679936,Allocated,Allocated,unknown,"8e6d125cbda0d0960687e22ab15a460d","3bd20210c5d3b7a70df1b3fec6a0ae2ec996739c78668c29a6fe930b49337d3c",application/x-msdownload,dll
